,Produit,NumTicket
20873,egg,4450
20874,butter,4451
20875,coconut,4451
20876,lemon_juice,4451
20877,wheat,4451
20878,starch,4451
20879,vanilla,4451
20880,almond,4451
20881,butter,4453
20882,wheat,4453
20883,vanilla,4453
20884,pistachio,4453
20885,cream,4453
20886,vegetable_oil,4453
20887,lemon,4453
20888,butter,4454
20889,coconut,4454
20890,wheat,4454
20891,vanilla,4454
20892,walnut,4454
20893,cocoa,4454
20894,milk,4454
20895,butter,4455
20896,wheat,4455
20897,vanilla,4455
20898,buttermilk,4455
20899,cinnamon,4455
20900,vegetable_oil,4455
20901,egg,4455
20902,wheat,4456
20903,cherry,4456
20904,almond,4456
20905,raisin,4456
20906,walnut,4456
20907,date,4456
20908,vegetable_oil,4456
20909,butter,4459
20910,wheat,4459
20911,vanilla,4459
20912,almond,4459
20913,raisin,4459
20914,fruit,4459
20915,egg,4459
20916,coconut,4460
20917,wheat,4460
20918,cherry,4460
20919,vanilla,4460
20920,raisin,4460
20921,walnut,4460
20922,carrot,4460
20923,wheat,4461
20924,cherry,4461
20925,currant,4461
20926,pineapple,4461
20927,vegetable_oil,4461
20928,egg,4461
20929,milk,4461
20930,coconut,4462
20931,wheat,4462
20932,vanilla,4462
20933,walnut,4462
20934,nutmeg,4462
20935,cinnamon,4462
20936,vegetable_oil,4462
20937,cane_molasses,4463
20938,lemon,4463
20939,walnut,4463
20940,cream_cheese,4463
20941,vegetable_oil,4463
20942,wheat,4463
20943,egg,4463
20944,butter,4466
20945,apple,4466
20946,raisin,4466
20947,milk,4466
20948,honey,4466
20949,cinnamon,4466
20950,cereal,4466
20951,butter,4467
20952,wheat,4467
20953,tarragon,4467
20954,mushroom,4467
20955,black_pepper,4467
20956,parmesan_cheese,4467
20957,white_wine,4467
20958,butter,4468
20959,cheese,4468
20960,pepper,4468
20961,wheat,4468
20962,ham,4468
20963,scallion,4468
20964,beef_broth,4468
20965,butter,4470
20966,pepper,4470
20967,marjoram,4470
20968,thyme,4470
20969,onion,4470
20970,black_pepper,4470
20971,chicken_broth,4470
20972,butter,4473
20973,wheat,4473
20974,onion,4473
20975,yeast,4473
20976,black_pepper,4473
20977,chicken_broth,4473
20978,sage,4473
20979,pepper,4474
20980,onion,4474
20981,mushroom,4474
20982,bean,4474
20983,chicken,4474
20984,milk,4474
20985,cream,4474
20986,coriander,4478
20987,fenugreek,4478
20988,pepper,4478
20989,onion,4478
20990,tarragon,4478
20991,vinegar,4478
20992,cumin,4478
20993,green_bell_pepper,4479
20994,onion,4479
20995,squash,4479
20996,parmesan_cheese,4479
20997,vegetable_oil,4479
20998,egg,4479
20999,bread,4479
21000,cane_molasses,4480
21001,juniper_berry,4480
21002,pork,4480
21003,apple,4480
21004,thyme,4480
21005,black_pepper,4480
21006,chicken_broth,4480
21007,tomato,4482
21008,vinegar,4482
21009,pork,4482
21010,lemon,4482
21011,celery_oil,4482
21012,corn,4482
21013,cane_molasses,4482
21014,tomato,4483
21015,vinegar,4483
21016,pork,4483
21017,mustard,4483
21018,onion,4483
21019,black_pepper,4483
21020,pepper,4483
21021,pork,4486
21022,onion,4486
21023,mushroom,4486
21024,parsley,4486
21025,vegetable_oil,4486
21026,mustard,4486
21027,cream,4486
21028,cane_molasses,4487
21029,pepper,4487
21030,marjoram,4487
21031,apple,4487
21032,thyme,4487
21033,roasted_pork,4487
21034,sage,4487
21035,tomato,4488
21036,vinegar,4488
21037,pepper,4488
21038,mustard,4488
21039,onion,4488
21040,black_pepper,4488
21041,cayenne,4488
21042,cane_molasses,4489
21043,pork,4489
21044,apple,4489
21045,onion,4489
21046,black_pepper,4489
21047,vegetable_oil,4489
21048,mustard,4489
21049,grape,4490
21050,apple,4490
21051,peach,4490
21052,rhubarb,4490
21053,cherry,4490
21054,plum,4490
21055,strawberry,4490
21056,cane_molasses,4491
21057,vinegar,4491
21058,lemon_juice,4491
21059,mustard,4491
21060,beef,4491
21061,tabasco_pepper,4491
21062,onion,4491
21063,dill,4492
21064,pepper,4492
21065,lemon_juice,4492
21066,lemon_peel,4492
21067,parsley,4492
21068,parsnip,4492
21069,scallion,4492
21070,tomato,4493
21071,butter,4493
21072,pepper,4493
21073,wheat,4493
21074,macaroni,4493
21075,parsley,4493
21076,parmesan_cheese,4493
21077,coriander,4494
21078,fenugreek,4494
21079,pepper,4494
21080,lemon_juice,4494
21081,onion,4494
21082,parsley,4494
21083,cumin,4494
21084,olive_oil,4495
21085,pork,4495
21086,lemon_juice,4495
21087,roasted_peanut,4495
21088,onion,4495
21089,starch,4495
21090,soy_sauce,4495
21091,cane_molasses,4496
21092,beef,4496
21093,onion,4496
21094,black_pepper,4496
21095,cayenne,4496
21096,buttermilk,4496
21097,garlic,4496
21098,cauliflower,4497
21099,mushroom,4497
21100,starch,4497
21101,soy_sauce,4497
21102,orange_juice,4497
21103,ginger,4497
21104,carrot,4497
21105,coriander,4498
21106,fenugreek,4498
21107,pepper,4498
21108,lemon_juice,4498
21109,cheddar_cheese,4498
21110,cumin,4498
21111,vegetable_oil,4498
21112,wheat,4503
21113,vanilla,4503
21114,milk_fat,4503
21115,nutmeg,4503
21116,egg,4503
21117,milk,4503
21118,cream,4503
21119,butter,4506
21120,green_bell_pepper,4506
21121,onion,4506
21122,mushroom,4506
21123,bacon,4506
21124,black_pepper,4506
21125,thyme,4506
21126,butter,4507
21127,wheat,4507
21128,vanilla,4507
21129,cocoa,4507
21130,buttermilk,4507
21131,pecan,4507
21132,cinnamon,4507
21133,butter,4508
21134,tomato,4508
21135,onion,4508
21136,cheese,4508
21137,white_wine,4508
21138,swiss_cheese,4508
21139,garlic,4508
21140,pepper,4510
21141,onion,4510
21142,garlic,4510
21143,bell_pepper,4510
21144,olive,4510
21145,chicken,4510
21146,rosemary,4510
21147,butter,4513
21148,cane_molasses,4513
21149,pepper,4513
21150,apple,4513
21151,onion,4513
21152,pork,4513
21153,garlic,4513
21154,butter,4514
21155,lemon,4514
21156,vanilla,4514
21157,buttermilk,4514
21158,pecan,4514
21159,wheat,4514
21160,egg,4514
21161,tomato,4516
21162,butter,4516
21163,pepper,4516
21164,green_bell_pepper,4516
21165,mustard,4516
21166,onion,4516
21167,cheese,4516
21168,tomato,4517
21169,olive_oil,4517
21170,grape_juice,4517
21171,onion,4517
21172,cheese,4517
21173,bacon,4517
21174,parmesan_cheese,4517
21175,butter,4518
21176,tomato,4518
21177,pork,4518
21178,celery_oil,4518
21179,onion,4518
21180,vinegar,4518
21181,corn,4518
21182,butter,4520
21183,parsley,4520
21184,carrot,4520
21185,chicken,4520
21186,cheddar_cheese,4520
21187,egg,4520
21188,milk,4520
21189,tomato,4522
21190,vinegar,4522
21191,cane_molasses,4522
21192,green_bell_pepper,4522
21193,beef,4522
21194,onion,4522
21195,corn,4522
21196,tomato,4523
21197,olive_oil,4523
21198,grape_juice,4523
21199,onion,4523
21200,beef,4523
21201,black_bean,4523
21202,cayenne,4523
21203,onion,4524
21204,beef,4524
21205,black_pepper,4524
21206,corn,4524
21207,cayenne,4524
21208,cumin,4524
21209,scallion,4524
21210,tomato,4525
21211,wheat,4525
21212,corn,4525
21213,black_pepper,4525
21214,vegetable_oil,4525
21215,egg,4525
21216,milk,4525
21217,butter,4529
21218,olive_oil,4529
21219,wheat,4529
21220,cauliflower,4529
21221,mushroom,4529
21222,potato,4529
21223,soy_sauce,4529
21224,tomato,4533
21225,pepper,4533
21226,lemon_juice,4533
21227,meat,4533
21228,beef,4533
21229,cumin,4533
21230,garlic,4533
21231,pepper,4534
21232,wheat,4534
21233,beef,4534
21234,onion,4534
21235,potato,4534
21236,carrot,4534
21237,garlic,4534
21238,butter,4535
21239,wheat,4535
21240,vanilla,4535
21241,cinnamon,4535
21242,cream_cheese,4535
21243,pineapple,4535
21244,egg,4535
21245,butter,4537
21246,vinegar,4537
21247,pork,4537
21248,green_bell_pepper,4537
21249,wheat,4537
21250,celery_oil,4537
21251,onion,4537
21252,butter,4539
21253,pepper,4539
21254,wheat,4539
21255,macaroni,4539
21256,bell_pepper,4539
21257,cheddar_cheese,4539
21258,milk,4539
21259,butter,4540
21260,wheat,4540
21261,vanilla,4540
21262,milk,4540
21263,lard,4540
21264,egg,4540
21265,corn,4540
21266,cane_molasses,4541
21267,butter,4541
21268,wheat,4541
21269,lard,4541
21270,berry,4541
21271,cranberry,4541
21272,egg,4541
21273,butter,4547
21274,coffee,4547
21275,wheat,4547
21276,cocoa,4547
21277,bean,4547
21278,cinnamon,4547
21279,egg,4547
21280,butter,4548
21281,wheat,4548
21282,vanilla,4548
21283,honey,4548
21284,peanut_butter,4548
21285,egg,4548
21286,milk,4548
21287,butter,4549
21288,cane_molasses,4549
21289,wheat,4549
21290,apple,4549
21291,vanilla,4549
21292,cinnamon,4549
21293,egg,4549
21294,vinegar,4550
21295,raspberry,4550
21296,soy_sauce,4550
21297,fruit,4550
21298,garlic,4550
21299,pineapple,4550
21300,basil,4550
21301,tomato,4551
21302,vinegar,4551
21303,pepper,4551
21304,meat,4551
21305,onion,4551
21306,bacon,4551
21307,cider,4551
21308,shallot,4552
21309,lime_juice,4552
21310,orange_juice,4552
21311,cayenne,4552
21312,cumin,4552
21313,scallion,4552
21314,celery,4552
21315,pork,4553
21316,lemon_juice,4553
21317,beef,4553
21318,onion,4553
21319,soy_sauce,4553
21320,honey,4553
21321,garlic,4553
21322,cane_molasses,4554
21323,vinegar,4554
21324,beef,4554
21325,cayenne,4554
21326,cider,4554
21327,bell_pepper,4554
21328,vegetable_oil,4554
21329,pepper,4555
21330,thyme,4555
21331,roasted_pork,4555
21332,black_pepper,4555
21333,parmesan_cheese,4555
21334,garlic,4555
21335,basil,4555
21336,pork,4556
21337,orange_juice,4556
21338,cider,4556
21339,pepper,4556
21340,ginger,4556
21341,honey,4556
21342,nutmeg,4556
21343,vinegar,4557
21344,pepper,4557
21345,onion,4557
21346,black_bean,4557
21347,pork,4557
21348,fruit,4557
21349,mango,4557
21350,cane_molasses,4558
21351,lemon_juice,4558
21352,pear,4558
21353,walnut,4558
21354,brandy,4558
21355,yogurt,4558
21356,sherry,4558
21357,butter,4560
21358,coconut,4560
21359,wheat,4560
21360,starch,4560
21361,vanilla,4560
21362,egg,4560
21363,milk,4560
21364,turkey,4561
21365,pepper,4561
21366,green_bell_pepper,4561
21367,lemon,4561
21368,mushroom,4561
21369,onion,4561
21370,egg_noodle,4561
21371,tomato,4563
21372,vinegar,4563
21373,pepper,4563
21374,onion,4563
21375,beef,4563
21376,dill,4563
21377,celery_oil,4563
21378,tomato,4564
21379,beef,4564
21380,meat,4564
21381,onion,4564
21382,starch,4564
21383,macaroni,4564
21384,garlic,4564
21385,cane_molasses,4565
21386,wheat,4565
21387,vanilla,4565
21388,peanut_butter,4565
21389,lard,4565
21390,egg,4565
21391,zucchini,4565
21392,tomato,4566
21393,butter,4566
21394,thyme,4566
21395,garlic,4566
21396,oregano,4566
21397,basil,4566
21398,vegetable_oil,4566
21399,butter,4569
21400,tomato,4569
21401,wheat,4569
21402,chicken_broth,4569
21403,macaroni,4569
21404,oregano,4569
21405,basil,4569
21406,butter,4572
21407,pork,4572
21408,wheat,4572
21409,yeast,4572
21410,black_pepper,4572
21411,garlic,4572
21412,egg,4572
21413,dill,4573
21414,pepper,4573
21415,lemon_juice,4573
21416,lemon,4573
21417,salmon,4573
21418,black_pepper,4573
21419,garlic,4573
21420,green_bell_pepper,4574
21421,onion,4574
21422,almond,4574
21423,celery,4574
21424,chicken,4574
21425,rice,4574
21426,pork_sausage,4574
21427,pepper,4576
21428,wheat,4576
21429,onion,4576
21430,pork,4576
21431,garlic,4576
21432,chicken,4576
21433,cream,4576
21434,butter,4579
21435,tomato,4579
21436,mushroom,4579
21437,onion,4579
21438,thyme,4579
21439,shallot,4579
21440,soy_sauce,4579
21441,butter,4580
21442,peanut,4580
21443,vanilla,4580
21444,cocoa,4580
21445,peanut_butter,4580
21446,milk,4580
21447,cream,4580
21448,wheat,4581
21449,ham,4581
21450,onion,4581
21451,starch,4581
21452,potato,4581
21453,black_pepper,4581
21454,lemon,4581
21455,tomato,4582
21456,olive_oil,4582
21457,cane_molasses,4582
21458,green_bell_pepper,4582
21459,wheat,4582
21460,beef,4582
21461,onion,4582
21462,tomato,4583
21463,olive_oil,4583
21464,wheat,4583
21465,thyme,4583
21466,yeast,4583
21467,black_pepper,4583
21468,cayenne,4583
21469,butter,4586
21470,onion,4586
21471,romano_cheese,4586
21472,black_pepper,4586
21473,parmesan_cheese,4586
21474,macaroni,4586
21475,mozzarella_cheese,4586
21476,butter,4588
21477,pepper,4588
21478,cauliflower,4588
21479,onion,4588
21480,almond,4588
21481,white_wine,4588
21482,garlic,4588
21483,butter,4590
21484,cane_molasses,4590
21485,pepper,4590
21486,lemon_juice,4590
21487,wheat,4590
21488,onion,4590
21489,brussels_sprout,4590
21490,vinegar,4591
21491,ham,4591
21492,cherry,4591
21493,red_wine,4591
21494,honey,4591
21495,nutmeg,4591
21496,cinnamon,4591
21497,tomato,4592
21498,olive_oil,4592
21499,pepper,4592
21500,lemon,4592
21501,fish,4592
21502,parsley,4592
21503,white_wine,4592
21504,butter,4593
21505,olive_oil,4593
21506,pepper,4593
21507,parmesan_cheese,4593
21508,macaroni,4593
21509,basil,4593
21510,garlic,4593
21511,tomato,4594
21512,vinegar,4594
21513,green_bell_pepper,4594
21514,onion,4594
21515,olive_oil,4594
21516,red_wine,4594
21517,black_pepper,4594
21518,butter,4601
21519,pork,4601
21520,wheat,4601
21521,rutabaga,4601
21522,onion,4601
21523,potato,4601
21524,pepper,4601
21525,pepper,4603
21526,onion,4603
21527,nut,4603
21528,celery,4603
21529,bean,4603
21530,pimento,4603
21531,vegetable_oil,4603
21532,butter,4608
21533,cane_molasses,4608
21534,pepper,4608
21535,onion,4608
21536,potato,4608
21537,fish,4608
21538,vinegar,4608
21539,olive_oil,4611
21540,wheat,4611
21541,onion,4611
21542,beef,4611
21543,yeast,4611
21544,cayenne,4611
21545,cumin,4611
21546,butter,4612
21547,vinegar,4612
21548,caraway,4612
21549,wheat,4612
21550,onion,4612
21551,yeast,4612
21552,cider,4612
21553,butter,4615
21554,wheat,4615
21555,apple,4615
21556,starch,4615
21557,nutmeg,4615
21558,cinnamon,4615
21559,egg,4615
21560,wheat,4616
21561,mustard,4616
21562,onion,4616
21563,vanilla,4616
21564,raisin,4616
21565,parsley,4616
21566,pecan,4616
21567,cane_molasses,4618
21568,butter,4618
21569,wheat,4618
21570,corn,4618
21571,milk,4618
21572,buttermilk,4618
21573,oat,4618
21574,tomato,4620
21575,cane_molasses,4620
21576,wheat,4620
21577,beef,4620
21578,onion,4620
21579,vinegar,4620
21580,celery,4620
21581,butter,4621
21582,coconut,4621
21583,wheat,4621
21584,vanilla,4621
21585,lard,4621
21586,egg,4621
21587,milk,4621
21588,egg,4622
21589,vanilla,4622
21590,pineapple,4622
21591,mandarin,4622
21592,vegetable_oil,4622
21593,mint,4622
21594,milk,4622
21595,butter,4625
21596,wheat,4625
21597,apple,4625
21598,onion,4625
21599,yeast,4625
21600,egg,4625
21601,milk,4625
21602,olive_oil,4628
21603,lemon_juice,4628
21604,chicken_broth,4628
21605,black_pepper,4628
21606,parmesan_cheese,4628
21607,white_wine,4628
21608,scallop,4628
21609,tomato,4629
21610,butter,4629
21611,cane_molasses,4629
21612,onion,4629
21613,beef,4629
21614,vinegar,4629
21615,corn,4629
21616,feta_cheese,4631
21617,chicken_broth,4631
21618,garlic,4631
21619,bell_pepper,4631
21620,oregano,4631
21621,basil,4631
21622,cream,4631
21623,butter,4632
21624,lovage,4632
21625,lemon,4632
21626,mustard,4632
21627,black_pepper,4632
21628,ginger,4632
21629,bay,4632
21630,turkey,4633
21631,green_bell_pepper,4633
21632,wheat,4633
21633,onion,4633
21634,cayenne,4633
21635,parsley,4633
21636,scallion,4633
21637,butter,4634
21638,wheat,4634
21639,roasted_peanut,4634
21640,vanilla,4634
21641,cocoa,4634
21642,egg,4634
21643,milk,4634
21644,tomato,4635
21645,vinegar,4635
21646,green_bell_pepper,4635
21647,mustard,4635
21648,onion,4635
21649,corn,4635
21650,cider,4635
21651,tomato,4637
21652,cane_molasses,4637
21653,green_bell_pepper,4637
21654,lemon,4637
21655,onion,4637
21656,vinegar,4637
21657,cayenne,4637
21658,butter,4641
21659,wheat,4641
21660,corn,4641
21661,bacon,4641
21662,vegetable_oil,4641
21663,egg,4641
21664,milk,4641
21665,pork,4643
21666,onion,4643
21667,parsley,4643
21668,bell_pepper,4643
21669,egg,4643
21670,milk,4643
21671,bread,4643
21672,butter,4645
21673,cane_molasses,4645
21674,coconut,4645
21675,wheat,4645
21676,vanilla,4645
21677,oat,4645
21678,pecan,4645
21679,butter,4647
21680,wheat,4647
21681,vanilla,4647
21682,cocoa,4647
21683,lard,4647
21684,egg,4647
21685,milk,4647
21686,butter,4648
21687,pepper,4648
21688,green_bell_pepper,4648
21689,onion,4648
21690,squash,4648
21691,pecan,4648
21692,vegetable_oil,4648
21693,butter,4649
21694,cream,4649
21695,onion,4649
21696,mushroom,4649
21697,carrot,4649
21698,mozzarella_cheese,4649
21699,zucchini,4649
21700,coconut,4650
21701,wheat,4650
21702,apple,4650
21703,almond,4650
21704,raisin,4650
21705,walnut,4650
21706,oat,4650
21707,lovage,4651
21708,mustard,4651
21709,onion,4651
21710,black_pepper,4651
21711,parsley,4651
21712,ginger,4651
21713,walnut,4651
21714,coriander,4653
21715,fenugreek,4653
21716,pepper,4653
21717,cinnamon,4653
21718,lemon,4653
21719,onion,4653
21720,olive_oil,4653
21721,coriander,4654
21722,fenugreek,4654
21723,pepper,4654
21724,lemon,4654
21725,mustard,4654
21726,black_pepper,4654
21727,cumin,4654
21728,wheat,4656
21729,tarragon,4656
21730,onion,4656
21731,starch,4656
21732,black_pepper,4656
21733,white_wine,4656
21734,garlic,4656
21735,tomato,4657
21736,nutmeg,4657
21737,beef,4657
21738,onion,4657
21739,black_pepper,4657
21740,parsley,4657
21741,parmesan_cheese,4657
21742,butter,4659
21743,mushroom,4659
21744,onion,4659
21745,black_pepper,4659
21746,parmesan_cheese,4659
21747,chicken,4659
21748,rice,4659
21749,tomato,4660
21750,cane_molasses,4660
21751,lemon,4660
21752,thyme,4660
21753,onion,4660
21754,chicken_broth,4660
21755,parsley,4660
21756,cheese,4661
21757,lemon_juice,4661
21758,onion,4661
21759,corn_flake,4661
21760,almond,4661
21761,celery,4661
21762,vegetable_oil,4661
21763,tomato,4662
21764,cheese,4662
21765,onion,4662
21766,chicken_broth,4662
21767,cayenne,4662
21768,garlic,4662
21769,vegetable_oil,4662
21770,olive_oil,4663
21771,onion,4663
21772,potato,4663
21773,black_pepper,4663
21774,ginger,4663
21775,white_wine,4663
21776,bean,4663
21777,wheat,4664
21778,raisin,4664
21779,oat,4664
21780,cinnamon,4664
21781,lard,4664
21782,egg,4664
21783,milk,4664
21784,cane_molasses,4665
21785,wheat,4665
21786,vanilla,4665
21787,walnut,4665
21788,potato_chip,4665
21789,lard,4665
21790,egg,4665
21791,butter,4667
21792,cane_molasses,4667
21793,coconut,4667
21794,wheat,4667
21795,vanilla,4667
21796,oat,4667
21797,orange,4667
21798,butter,4668
21799,cane_molasses,4668
21800,wheat,4668
21801,vanilla,4668
21802,raisin,4668
21803,walnut,4668
21804,oat,4668
21805,butter,4669
21806,cane_molasses,4669
21807,vanilla,4669
21808,cocoa,4669
21809,oat,4669
21810,nutmeg,4669
21811,cinnamon,4669
21812,cane_molasses,4670
21813,olive_oil,4670
21814,grape_juice,4670
21815,beef,4670
21816,onion,4670
21817,vinegar,4670
21818,black_pepper,4670
21819,butter,4671
21820,cane_molasses,4671
21821,coconut,4671
21822,wheat,4671
21823,vanilla,4671
21824,cocoa,4671
21825,oat,4671
21826,pepper,4675
21827,wheat,4675
21828,onion,4675
21829,potato,4675
21830,corn,4675
21831,bacon,4675
21832,celery,4675
21833,tomato,4676
21834,onion,4676
21835,beef,4676
21836,potato,4676
21837,black_pepper,4676
21838,thyme,4676
21839,parsnip,4676
21840,tomato,4677
21841,vinegar,4677
21842,lemon,4677
21843,celery_oil,4677
21844,black_pepper,4677
21845,corn,4677
21846,avocado,4677
21847,olive_oil,4678
21848,thyme,4678
21849,onion,4678
21850,parsley,4678
21851,bay,4678
21852,celery,4678
21853,carrot,4678
21854,butter,4681
21855,clam,4681
21856,onion,4681
21857,potato,4681
21858,celery,4681
21859,milk,4681
21860,cream,4681
21861,butter,4684
21862,wheat,4684
21863,thyme,4684
21864,onion,4684
21865,potato,4684
21866,black_pepper,4684
21867,chicken_broth,4684
21868,dill,4685
21869,onion,4685
21870,potato,4685
21871,black_pepper,4685
21872,bacon,4685
21873,chicken,4685
21874,milk,4685
21875,cane_molasses,4686
21876,vinegar,4686
21877,grape_juice,4686
21878,onion,4686
21879,olive_oil,4686
21880,lime_juice,4686
21881,black_pepper,4686
21882,butter,4688
21883,wheat,4688
21884,apple,4688
21885,vanilla,4688
21886,cocoa,4688
21887,cinnamon,4688
21888,cream_cheese,4688
21889,cane_molasses,4690
21890,butter,4690
21891,wheat,4690
21892,vanilla,4690
21893,walnut,4690
21894,cinnamon,4690
21895,egg,4690
21896,wheat,4691
21897,yeast,4691
21898,corn,4691
21899,garlic,4691
21900,beef_broth,4691
21901,milk,4691
21902,whole_grain_wheat_flour,4691
21903,wheat,4692
21904,apple,4692
21905,vanilla,4692
21906,raisin,4692
21907,walnut,4692
